17, 1, 1050, 464, 74, 191, -1, -1, -1, -1
17, 1, 1217, 462, 64, 166, -1, -1, -1, -1
17, 1, 1293, 501, 50, 117, -1, -1, -1, -1
18, 1, 487, 460, 44, 123, -1, -1, -1, -1
18, 1, 593, 473, 57, 79, -1, -1, -1, -1
18, 1, 655, 463, 50, 85, -1, -1, -1, -1
18, 1, 722, 465, 51, 114, -1, -1, -1, -1
18, 1, 763, 464, 46, 122, -1, -1, -1, -1
18, 1, 790, 459, 50, 129, -1, -1, -1, -1
18, 1, 846, 486, 57, 90, -1, -1, -1, -1
18, 1, 908, 482, 47, 97, -1, -1, -1, -1
18, 1, 1597, 445, 65, 144, -1, -1, -1, -1
18, 1, 1057, 455, 74, 198, -1, -1, -1, -1
18, 1, 1216, 459, 68, 172, -1, -1, -1, -1
18, 1, 1293, 502, 49, 119, -1, -1, -1, -1
19, 1, 488, 459, 43, 123, -1, -1, -1, -1
19, 1, 596, 471, 55, 81, -1, -1, -1, -1
19, 1, 654, 462, 49, 89, -1, -1, -1, -1
19, 1, 722, 463, 50, 116, -1, -1, -1, -1
19, 1, 761, 463, 47, 124, -1, -1, -1, -1
19, 1, 789, 459, 48, 129, -1, -1, -1, -1
19, 1, 846, 486, 56, 91, -1, -1, -1, -1
19, 1, 909, 481, 46, 99, -1, -1, -1, -1
19, 1, 1597, 442, 67, 152, -1, -1, -1, -1
19, 1, 1062, 458, 67, 194, -1, -1, -1, -1
19, 1, 1217, 461, 66, 167, -1, -1, -1, -1
19, 1, 1293, 508, 49, 111, -1, -1, -1, -1
20, 1, 488, 459, 45, 123, -1, -1, -1, -1
20, 1, 595, 472, 55, 81, -1, -1, -1, -1
20, 1, 655, 463, 49, 88, -1, -1, -1, -1
20, 1, 722, 462, 52, 117, -1, -1, -1, -1
20, 1, 758, 463, 47, 124, -1, -1, -1, -1
20, 1, 790, 461, 48, 129, -1, -1, -1, -1
20, 1, 845, 488, 56, 88, -1, -1, -1, -1
20, 1, 907, 482, 50, 100, -1, -1, -1, -1
20, 1, 1604, 441, 67, 148, -1, -1, -1, -1
20, 1, 1065, 457, 69, 194, -1, -1, -1, -1
20, 1, 1217, 459, 66, 171, -1, -1, -1, -1
20, 1, 1272, 485, 52, 138, -1, -1, -1, -1
21, 1, 489, 462, 45, 117, -1, -1, -1, -1
21, 1, 657, 466, 51, 86, -1, -1, -1, -1
21, 1, 721, 464, 52, 116, -1, -1, -1, -1
21, 1, 753, 463, 48, 120, -1, -1, -1, -1
21, 1, 792, 459, 46, 128, -1, -1, -1, -1
21, 1, 847, 487, 56, 89, -1, -1, -1, -1
21, 1, 908, 481, 48, 98, -1, -1, -1, -1
21, 1, 1605, 445, 71, 149, -1, -1, -1, -1
21, 1, 1058, 469, 79, 175, -1, -1, -1, -1
21, 1, 1216, 462, 68, 167, -1, -1, -1, -1
21, 1, 1272, 483, 54, 141, -1, -1, -1, -1
22, 1, 491, 460, 44, 121, -1, -1, -1, -1
22, 1, 721, 466, 49, 111, -1, -1, -1, -1
22, 1, 753, 462, 46, 122, -1, -1, -1, -1
22, 1, 792, 457, 45, 131, -1, -1, -1, -1
22, 1, 908, 482, 48, 94, -1, -1, -1, -1
22, 1, 1609, 445, 68, 148, -1, -1, -1, -1
22, 1, 1057, 473, 80, 170, -1, -1, -1, -1
22, 1, 1216, 464, 65, 166, -1, -1, -1, -1
22, 1, 1271, 489, 51, 133, -1, -1, -1, -1
23, 1, 162, 474, 32, 62, -1, -1, -1, -1
23, 1, 214, 479, 32, 50, -1, -1, -1, -1
23, 1, 491, 459, 47, 121, -1, -1, -1, -1
23, 1, 657, 465, 49, 88, -1, -1, -1, -1
23, 1, 746, 462, 47, 122, -1, -1, -1, -1
23, 1, 795, 458, 43, 129, -1, -1, -1, -1
23, 1, 848, 487, 57, 88, -1, -1, -1, -1
23, 1, 907, 482, 52, 95, -1, -1, -1, -1
23, 1, 1611, 446, 72, 145, -1, -1, -1, -1
23, 1, 1090, 487, 77, 151, -1, -1, -1, -1
23, 1, 1216, 465, 66, 164, -1, -1, -1, -1
23, 1, 1274, 488, 52, 135, -1, -1, -1, -1
24, 1, 492, 459, 46, 117, -1, -1, -1, -1
24, 1, 658, 465, 48, 89, -1, -1, -1, -1
24, 1, 746, 461, 47, 125, -1, -1, -1, -1
24, 1, 795, 457, 45, 131, -1, -1, -1, -1
24, 1, 912, 480, 48, 96, -1, -1, -1, -1
24, 1, 1611, 442, 68, 150, -1, -1, -1, -1
24, 1, 1213, 464, 70, 164, -1, -1, -1, -1
24, 1, 1274, 488, 57, 131, -1, -1, -1, -1
24, 1, 1746, 555, 115, 121, -1, -1, -1, -1
24, 1, 1069, 448, 101, 215, -1, -1, -1, -1
25, 1, 491, 456, 46, 113, -1, -1, -1, -1
25, 1, 744, 461, 49, 127, -1, -1, -1, -1
25, 1, 795, 458, 47, 129, -1, -1, -1, -1
25, 1, 909, 483, 50, 92, -1, -1, -1, -1
25, 1, 1616, 439, 58, 155, -1, -1, -1, -1
25, 1, 1215, 463, 69, 164, -1, -1, -1, -1
25, 1, 1278, 495, 52, 124, -1, -1, -1, -1
25, 1, 1068, 457, 114, 205, -1, -1, -1, -1
26, 1, 494, 461, 44, 108, -1, -1, -1, -1
26, 1, 744, 462, 49, 126, -1, -1, -1, -1
26, 1, 796, 460, 46, 126, -1, -1, -1, -1
26, 1, 911, 483, 49, 92, -1, -1, -1, -1
26, 1, 1619, 436, 51, 155, -1, -1, -1, -1
26, 1, 1670, 477, 46, 105, -1, -1, -1, -1
26, 1, 1216, 461, 68, 166, -1, -1, -1, -1
26, 1, 1293, 498, 52, 127, -1, -1, -1, -1
26, 1, 1072, 456, 118, 207, -1, -1, -1, -1
26, 1, 1756, 538, 153, 161, -1, -1, -1, -1
27, 1, 497, 459, 44, 111, -1, -1, -1, -1
27, 1, 746, 461, 46, 130, -1, -1, -1, -1
27, 1, 797, 461, 46, 129, -1, -1, -1, -1
27, 1, 913, 485, 48, 93, -1, -1, -1, -1
27, 1, 1620, 440, 51, 151, -1, -1, -1, -1
27, 1, 1676, 481, 49, 103, -1, -1, -1, -1
27, 1, 1216, 461, 69, 166, -1, -1, -1, -1
27, 1, 1275, 485, 55, 138, -1, -1, -1, -1
27, 1, 1756, 538, 153, 158, -1, -1, -1, -1
28, 1, 664, 478, 31, 63, -1, -1, -1, -1
28, 1, 499, 460, 45, 109, -1, -1, -1, -1
28, 1, 748, 461, 46, 128, -1, -1, -1, -1
28, 1, 796, 461, 48, 128, -1, -1, -1, -1
28, 1, 912, 486, 49, 94, -1, -1, -1, -1
28, 1, 1622, 440, 49, 144, -1, -1, -1, -1
28, 1, 1681, 481, 47, 101, -1, -1, -1, -1
28, 1, 1216, 458, 70, 170, -1, -1, -1, -1
28, 1, 1292, 487, 53, 136, -1, -1, -1, -1
29, 1, 500, 460, 47, 109, -1, -1, -1, -1
29, 1, 751, 461, 45, 128, -1, -1, -1, -1
29, 1, 797, 460, 47, 130, -1, -1, -1, -1
29, 1, 912, 484, 50, 98, -1, -1, -1, -1
29, 1, 1623, 442, 47, 144, -1, -1, -1, -1
29, 1, 1685, 482, 44, 100, -1, -1, -1, -1
29, 1, 1217, 462, 67, 163, -1, -1, -1, -1
29, 1, 1290, 480, 56, 142, -1, -1, -1, -1
29, 1, 1754, 562, 108, 112, -1, -1, -1, -1
30, 1, 504, 461, 48, 109, -1, -1, -1, -1
30, 1, 661, 464, 52, 88, -1, -1, -1, -1
30, 1, 749, 459, 46, 130, -1, -1, -1, -1
30, 1, 798, 460, 46, 130, -1, -1, -1, -1
30, 1, 911, 481, 53, 103, -1, -1, -1, -1
30, 1, 1625, 441, 44, 144, -1, -1, -1, -1
30, 1, 1701, 480, 56, 99, -1, -1, -1, -1
30, 1, 1216, 464, 66, 161, -1, -1, -1, -1
30, 1, 1291, 474, 55, 150, -1, -1, -1, -1
30, 1, 1081, 461, 120, 203, -1, -1, -1, -1
31, 1, 503, 461, 47, 108, -1, -1, -1, -1
31, 1, 661, 464, 52, 88, -1, -1, -1, -1
31, 1, 749, 459, 47, 129, -1, -1, -1, -1
31, 1, 798, 458, 48, 133, -1, -1, -1, -1
31, 1, 912, 482, 51, 100, -1, -1, -1, -1
31, 1, 1705, 480, 56, 96, -1, -1, -1, -1
31, 1, 1216, 467, 65, 156, -1, -1, -1, -1
31, 1, 1291, 463, 55, 166, -1, -1, -1, -1
31, 1, 1757, 557, 106, 122, -1, -1, -1, -1
31, 1, 1076, 464, 126, 200, -1, -1, -1, -1
32, 1, 504, 461, 50, 112, -1, -1, -1, -1
32, 1, 748, 458, 48, 130, -1, -1, -1, -1
32, 1, 800, 458, 47, 133, -1, -1, -1, -1
32, 1, 914, 481, 51, 100, -1, -1, -1, -1
32, 1, 1261, 456, 53, 154, -1, -1, -1, -1
32, 1, 1713, 480, 51, 93, -1, -1, -1, -1
32, 1, 1090, 486, 97, 150, -1, -1, -1, -1
32, 1, 1217, 465, 63, 160, -1, -1, -1, -1
32, 1, 1292, 463, 51, 167, -1, -1, -1, -1
32, 1, 1754, 556, 115, 134, -1, -1, -1, -1
32, 1, 1847, 539, 72, 167, -1, -1, -1, -1
33, 1, 665, 478, 30, 62, -1, -1, -1, -1
33, 1, 505, 459, 50, 112, -1, -1, -1, -1
33, 1, 748, 458, 47, 129, -1, -1, -1, -1
33, 1, 800, 458, 49, 133, -1, -1, -1, -1
33, 1, 915, 481, 49, 101, -1, -1, -1, -1
33, 1, 1716, 473, 61, 106, -1, -1, -1, -1
33, 1, 1091, 487, 91, 151, -1, -1, -1, -1
33, 1, 1217, 466, 61, 160, -1, -1, -1, -1
33, 1, 1292, 465, 52, 164, -1, -1, -1, -1
33, 1, 1753, 557, 113, 127, -1, -1, -1, -1
34, 1, 665, 478, 31, 61, -1, -1, -1, -1
34, 1, 506, 458, 53, 112, -1, -1, -1, -1
34, 1, 751, 459, 45, 129, -1, -1, -1, -1
34, 1, 804, 459, 45, 130, -1, -1, -1, -1
34, 1, 915, 482, 48, 98, -1, -1, -1, -1
34, 1, 1259, 460, 52, 147, -1, -1, -1, -1
34, 1, 1732, 477, 51, 102, -1, -1, -1, -1
34, 1, 1092, 497, 86, 133, -1, -1, -1, -1
34, 1, 1171, 497, 52, 125, -1, -1, -1, -1
34, 1, 1217, 464, 62, 162, -1, -1, -1, -1
34, 1, 1291, 461, 56, 169, -1, -1, -1, -1
34, 1, 1753, 558, 111, 120, -1, -1, -1, -1
34, 1, 1858, 432, 61, 294, -1, -1, -1, -1
35, 1, 607, 494, 33, 49, -1, -1, -1, -1
35, 1, 665, 478, 30, 61, -1, -1, -1, -1
35, 1, 509, 454, 53, 119, -1, -1, -1, -1
35, 1, 752, 461, 47, 124, -1, -1, -1, -1
35, 1, 808, 461, 46, 127, -1, -1, -1, -1
35, 1, 915, 482, 50, 98, -1, -1, -1, -1
35, 1, 1736, 477, 50, 101, -1, -1, -1, -1
35, 1, 1866, 463, 50, 111, -1, -1, -1, -1
35, 1, 1098, 504, 71, 119, -1, -1, -1, -1
35, 1, 1157, 467, 56, 175, -1, -1, -1, -1
35, 1, 1219, 459, 61, 170, -1, -1, -1, -1
35, 1, 1292, 465, 55, 165, -1, -1, -1, -1
35, 1, 1756, 560, 104, 123, -1, -1, -1, -1
36, 1, 513, 455, 54, 120, -1, -1, -1, -1
36, 1, 753, 459, 46, 127, -1, -1, -1, -1
36, 1, 809, 460, 45, 128, -1, -1, -1, -1
36, 1, 911, 481, 52, 102, -1, -1, -1, -1
36, 1, 1736, 478, 43, 97, -1, -1, -1, -1
36, 1, 1149, 463, 61, 183, -1, -1, -1, -1
36, 1, 1222, 454, 61, 180, -1, -1, -1, -1
36, 1, 1294, 467, 54, 163, -1, -1, -1, -1
36, 1, 1758, 563, 94, 122, -1, -1, -1, -1
36, 1, 1849, 443, 70, 282, -1, -1, -1, -1
37, 1, 510, 455, 52, 119, -1, -1, -1, -1
37, 1, 757, 459, 43, 130, -1, -1, -1, -1
37, 1, 809, 460, 44, 133, -1, -1, -1, -1
37, 1, 913, 483, 49, 94, -1, -1, -1, -1
37, 1, 1738, 482, 46, 91, -1, -1, -1, -1
37, 1, 1814, 461, 50, 122, -1, -1, -1, -1
37, 1, 1141, 459, 66, 195, -1, -1, -1, -1
37, 1, 1222, 456, 62, 178, -1, -1, -1, -1
37, 1, 1293, 466, 53, 164, -1, -1, -1, -1
37, 1, 1755, 558, 89, 124, -1, -1, -1, -1
37, 1, 1849, 440, 66, 284, -1, -1, -1, -1
38, 1, 512, 456, 54, 123, -1, -1, -1, -1
38, 1, 757, 459, 43, 130, -1, -1, -1, -1
38, 1, 810, 459, 42, 131, -1, -1, -1, -1
38, 1, 859, 487, 48, 88, -1, -1, -1, -1
38, 1, 914, 481, 47, 98, -1, -1, -1, -1
38, 1, 1749, 492, 53, 82, -1, -1, -1, -1
38, 1, 1143, 462, 75, 192, -1, -1, -1, -1
38, 1, 1222, 459, 66, 171, -1, -1, -1, -1
38, 1, 1274, 472, 50, 154, -1, -1, -1, -1
38, 1, 1861, 478, 52, 178, -1, -1, -1, -1
38, 1, 1754, 566, 83, 106, -1, -1, -1, -1
39, 1, 513, 458, 50, 114, -1, -1, -1, -1
39, 1, 758, 465, 44, 121, -1, -1, -1, -1
39, 1, 809, 459, 49, 127, -1, -1, -1, -1
39, 1, 911, 483, 50, 95, -1, -1, -1, -1
39, 1, 1148, 463, 74, 193, -1, -1, -1, -1
39, 1, 1223, 461, 63, 168, -1, -1, -1, -1
39, 1, 1275, 481, 49, 142, -1, -1, -1, -1
40, 1, 513, 457, 53, 126, -1, -1, -1, -1
40, 1, 760, 464, 46, 124, -1, -1, -1, -1
40, 1, 811, 459, 54, 126, -1, -1, -1, -1
40, 1, 910, 484, 50, 89, -1, -1, -1, -1
40, 1, 1156, 461, 72, 201, -1, -1, -1, -1
40, 1, 1226, 465, 60, 164, -1, -1, -1, -1
40, 1, 1274, 476, 51, 151, -1, -1, -1, -1
40, 1, 1749, 544, 93, 138, -1, -1, -1, -1
41, 1, 197, 474, 34, 57, -1, -1, -1, -1
41, 1, 515, 457, 53, 121, -1, -1, -1, -1
41, 1, 759, 468, 48, 119, -1, -1, -1, -1
41, 1, 812, 459, 51, 129, -1, -1, -1, -1
41, 1, 912, 486, 51, 87, -1, -1, -1, -1
41, 1, 1096, 523, 74, 80, -1, -1, -1, -1
41, 1, 1162, 462, 68, 203, -1, -1, -1, -1
41, 1, 1227, 468, 58, 161, -1, -1, -1, -1
41, 1, 1292, 478, 55, 147, -1, -1, -1, -1
42, 1, 515, 458, 54, 119, -1, -1, -1, -1
42, 1, 763, 463, 46, 131, -1, -1, -1, -1
42, 1, 815, 458, 51, 135, -1, -1, -1, -1
42, 1, 912, 484, 51, 92, -1, -1, -1, -1
42, 1, 1096, 520, 77, 82, -1, -1, -1, -1
42, 1, 1162, 458, 71, 206, -1, -1, -1, -1
42, 1, 1229, 463, 56, 174, -1, -1, -1, -1
42, 1, 1277, 479, 52, 148, -1, -1, -1, -1
43, 1, 516, 457, 54, 113, -1, -1, -1, -1
43, 1, 763, 465, 49, 128, -1, -1, -1, -1
43, 1, 816, 459, 51, 135, -1, -1, -1, -1
43, 1, 910, 485, 55, 91, -1, -1, -1, -1
43, 1, 1048, 517, 81, 82, -1, -1, -1, -1
43, 1, 1230, 470, 53, 167, -1, -1, -1, -1
43, 1, 1273, 477, 51, 149, -1, -1, -1, -1
43, 1, 1144, 443, 111, 230, -1, -1, -1, -1
44, 1, 520, 458, 51, 116, -1, -1, -1, -1
44, 1, 765, 463, 47, 131, -1, -1, -1, -1
44, 1, 819, 458, 51, 138, -1, -1, -1, -1
44, 1, 908, 486, 54, 93, -1, -1, -1, -1
44, 1, 1227, 479, 56, 156, -1, -1, -1, -1
44, 1, 1293, 484, 54, 137, -1, -1, -1, -1
